qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
0	200_32	103	0.34046596	1.36239e-06	7.84623e-05	0.00014032617	0.0080816169
1	200_32	31	0.80386543	1.36239e-06	7.84623e-05	4.223409e-05	0.0024323313
2	200_32	78	0.69667435	1.36239e-06	7.84623e-05	0.00010626642	0.0061200594
3	200_32	76	0.8291486	1.36239e-06	7.84623e-05	0.00010354164	0.0059631348
4	200_32	40	0.888324	1.36239e-06	7.84623e-05	5.44956e-05	0.003138492
5	200_32	113	0.7547661	1.36239e-06	7.84623e-05	0.00015395007	0.0088662399
6	200_32	102	0.6045741	1.36239e-06	7.84623e-05	0.00013896378	0.0080031546
7	200_32	103	0.47021624	1.36239e-06	7.84623e-05	0.00014032617	0.0080816169
8	200_32	112	0.31634203	1.36239e-06	7.84623e-05	0.00015258768	0.0087877776
9	200_32	122	0.45014173	1.36239e-06	7.84623e-05	0.00016621158	0.0095724006
10	200_32	89	0.31766975	1.36239e-06	7.84623e-05	0.00012125271	0.0069831447
11	200_32	39	0.7468617	1.36239e-06	7.84623e-05	5.313321e-05	0.0030600297
12	200_32	129	0.62368006	1.36239e-06	7.84623e-05	0.00017574831	0.0101216367
13	200_32	42	0.54332966	1.36239e-06	7.84623e-05	5.722038e-05	0.0032954166
14	200_32	93	0.2885765	1.36239e-06	7.84623e-05	0.00012670227	0.0072969939
15	200_32	151	0.4329453	1.36239e-06	7.84623e-05	0.00020572089	0.0118478073
16	200_32	165	0.47266778	1.36239e-06	7.84623e-05	0.00022479435	0.0129462795
17	200_32	73	0.27215335	1.36239e-06	7.84623e-05	9.945447e-05	0.0057277479
18	200_32	93	0.27339453	1.36239e-06	7.84623e-05	0.00012670227	0.0072969939
19	200_32	114	0.39129534	1.36239e-06	7.84623e-05	0.00015531246	0.0089447022
20	200_32	79	0.6674747	1.36239e-06	7.84623e-05	0.00010762881	0.0061985217
21	200_32	62	0.6243984	1.36239e-06	7.84623e-05	8.446818e-05	0.0048646626
22	200_32	140	0.6498477	1.36239e-06	7.84623e-05	0.0001907346	0.010984722
23	200_32	355	0.31330422	1.36239e-06	7.84623e-05	0.00048364845	0.0278541165
24	200_32	89	0.4009799	1.36239e-06	7.84623e-05	0.00012125271	0.0069831447
25	200_32	125	0.5379882	1.36239e-06	7.84623e-05	0.00017029875	0.0098077875
26	200_32	160	0.5396384	1.36239e-06	7.84623e-05	0.0002179824	0.012553968
27	200_32	168	0.70835805	1.36239e-06	7.84623e-05	0.00022888152	0.0131816664
28	200_32	160	0.48923236	1.36239e-06	7.84623e-05	0.0002179824	0.012553968
29	200_32	150	0.3406993	1.36239e-06	7.84623e-05	0.0002043585	0.011769345
30	200_32	67	0.7746772	1.36239e-06	7.84623e-05	9.128013e-05	0.0052569741
31	200_32	187	0.4944873	1.36239e-06	7.84623e-05	0.00025476693	0.0146724501
32	200_32	180	0.40043584	1.36239e-06	7.84623e-05	0.0002452302	0.014123214
33	200_32	180	0.24003291	1.36239e-06	7.84623e-05	0.0002452302	0.014123214
34	200_32	128	0.6185192	1.36239e-06	7.84623e-05	0.00017438592	0.0100431744
35	200_32	51	0.47455293	1.36239e-06	7.84623e-05	6.948189e-05	0.0040015773
36	200_32	99	0.8246978	1.36239e-06	7.84623e-05	0.00013487661	0.0077677677
37	200_32	128	0.7416418	1.36239e-06	7.84623e-05	0.00017438592	0.0100431744
38	200_32	78	0.532907	1.36239e-06	7.84623e-05	0.00010626642	0.0061200594
39	200_32	51	0.7191008	1.36239e-06	7.84623e-05	6.948189e-05	0.0040015773
40	200_32	67	0.46204904	1.36239e-06	7.84623e-05	9.128013e-05	0.0052569741
41	200_32	29	0.23719771	1.36239e-06	7.84623e-05	3.950931e-05	0.0022754067
42	200_32	59	0.08481246	1.36239e-06	7.84623e-05	8.038101e-05	0.0046292757
43	200_32	284	0.4163133	1.36239e-06	7.84623e-05	0.00038691876	0.0222832932
44	200_32	52	0.47660422	1.36239e-06	7.84623e-05	7.084428e-05	0.0040800396
45	200_32	114	0.5719713	1.36239e-06	7.84623e-05	0.00015531246	0.0089447022
46	200_32	132	0.7154346	1.36239e-06	7.84623e-05	0.00017983548	0.0103570236
47	200_32	86	0.6671975	1.36239e-06	7.84623e-05	0.00011716554	0.0067477578
48	200_32	77	0.4509188	1.36239e-06	7.84623e-05	0.00010490403	0.0060415971
49	200_32	130	0.7138717	1.36239e-06	7.84623e-05	0.0001771107	0.010200099
50	200_32	85	0.50276613	1.36239e-06	7.84623e-05	0.00011580315	0.0066692955
51	200_32	83	0.6501877	1.36239e-06	7.84623e-05	0.00011307837	0.0065123709
52	200_32	66	0.7961405	1.36239e-06	7.84623e-05	8.991774e-05	0.0051785118
53	200_32	125	0.26392627	1.36239e-06	7.84623e-05	0.00017029875	0.0098077875
54	200_32	80	0.52781975	1.36239e-06	7.84623e-05	0.0001089912	0.006276984
55	200_32	169	0.7524695	1.36239e-06	7.84623e-05	0.00023024391	0.0132601287
56	200_32	78	0.6943183	1.36239e-06	7.84623e-05	0.00010626642	0.0061200594
57	200_32	54	0.43067655	1.36239e-06	7.84623e-05	7.356906e-05	0.0042369642
58	200_32	49	0.6118461	1.36239e-06	7.84623e-05	6.675711e-05	0.0038446527
