qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
57	300_16	54	0.3562072	1.12448e-06	6.48976e-05	6.072192000000001e-05	0.0035044704
58	300_16	49	0.5631074	1.12448e-06	6.48976e-05	5.5099520000000005e-05	0.0031799824
59	300_16	89	0.1815418	1.12448e-06	6.48976e-05	0.00010007872	0.0057758864
60	300_16	79	0.18349488	1.12448e-06	6.48976e-05	8.883392e-05	0.0051269104
61	300_16	64	0.8152486	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
62	300_16	110	0.75458765	1.12448e-06	6.48976e-05	0.0001236928	0.007138736
63	300_16	67	0.6029387	1.12448e-06	6.48976e-05	7.534016e-05	0.0043481392
64	300_16	61	0.49465615	1.12448e-06	6.48976e-05	6.859328e-05	0.0039587536
65	300_16	113	0.6110087	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
66	300_16	117	0.7558635	1.12448e-06	6.48976e-05	0.00013156416	0.0075930192
67	300_16	143	0.3895832	1.12448e-06	6.48976e-05	0.00016080064	0.0092803568
68	300_16	76	0.5217903	1.12448e-06	6.48976e-05	8.546048e-05	0.0049322176
69	300_16	95	0.36249465	1.12448e-06	6.48976e-05	0.0001068256	0.006165272
70	300_16	34	0.4477345	1.12448e-06	6.48976e-05	3.8232320000000005e-05	0.0022065184
71	300_16	175	0.626675	1.12448e-06	6.48976e-05	0.000196784	0.01135708
72	300_16	92	0.26876754	1.12448e-06	6.48976e-05	0.00010345216	0.0059705792
73	300_16	85	0.5150298	1.12448e-06	6.48976e-05	9.55808e-05	0.005516296
74	300_16	53	0.87955946	1.12448e-06	6.48976e-05	5.959744e-05	0.0034395728
75	300_16	128	0.6768219	1.12448e-06	6.48976e-05	0.00014393344	0.0083068928
76	300_16	129	0.6763775	1.12448e-06	6.48976e-05	0.00014505792	0.0083717904
77	300_16	109	0.41301435	1.12448e-06	6.48976e-05	0.00012256832	0.0070738384
78	300_16	103	0.23419648	1.12448e-06	6.48976e-05	0.00011582144	0.0066844528
79	300_16	129	0.3412434	1.12448e-06	6.48976e-05	0.00014505792	0.0083717904
80	300_16	71	0.85855305	1.12448e-06	6.48976e-05	7.983808000000001e-05	0.0046077296
81	300_16	83	0.28667486	1.12448e-06	6.48976e-05	9.333184e-05	0.0053865008
82	300_16	175	0.5827612	1.12448e-06	6.48976e-05	0.000196784	0.01135708
83	300_16	82	0.06508648	1.12448e-06	6.48976e-05	9.220736e-05	0.0053216032
84	300_16	120	0.24130405	1.12448e-06	6.48976e-05	0.0001349376	0.007787712
85	300_16	53	0.90135264	1.12448e-06	6.48976e-05	5.959744e-05	0.0034395728
86	300_16	97	0.85971105	1.12448e-06	6.48976e-05	0.00010907456	0.0062950672
87	300_16	103	0.50808656	1.12448e-06	6.48976e-05	0.00011582144	0.0066844528
88	300_16	44	0.0	1.12448e-06	6.48976e-05	4.947712e-05	0.0028554944
89	300_16	82	0.75365937	1.12448e-06	6.48976e-05	9.220736e-05	0.0053216032
90	300_16	136	0.48098624	1.12448e-06	6.48976e-05	0.00015292928	0.0088260736
91	300_16	61	0.5125454	1.12448e-06	6.48976e-05	6.859328e-05	0.0039587536
92	300_16	99	0.51584554	1.12448e-06	6.48976e-05	0.00011132352	0.0064248624
93	300_16	167	0.13105017	1.12448e-06	6.48976e-05	0.00018778816	0.0108378992
94	300_16	113	0.55396384	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
95	300_16	164	0.28006178	1.12448e-06	6.48976e-05	0.00018441472	0.0106432064
96	300_16	36	0.68071824	1.12448e-06	6.48976e-05	4.048128e-05	0.0023363136
97	300_16	145	0.35774103	1.12448e-06	6.48976e-05	0.0001630496	0.009410152
98	300_16	175	0.14203805	1.12448e-06	6.48976e-05	0.000196784	0.01135708
99	300_16	89	0.5294676	1.12448e-06	6.48976e-05	0.00010007872	0.0057758864
100	300_16	134	0.1700418	1.12448e-06	6.48976e-05	0.00015068032	0.0086962784
101	300_16	42	0.9270062	1.12448e-06	6.48976e-05	4.722816e-05	0.0027256992
102	300_16	155	0.54749346	1.12448e-06	6.48976e-05	0.0001742944	0.010059128
103	300_16	60	0.40900347	1.12448e-06	6.48976e-05	6.74688e-05	0.003893856
104	300_16	142	0.21214436	1.12448e-06	6.48976e-05	0.00015967616	0.0092154592
105	300_16	187	0.6110435	1.12448e-06	6.48976e-05	0.00021027776	0.0121358512
106	300_16	71	0.42461053	1.12448e-06	6.48976e-05	7.983808000000001e-05	0.0046077296
107	300_16	103	0.2677419	1.12448e-06	6.48976e-05	0.00011582144	0.0066844528
108	300_16	175	0.4597896	1.12448e-06	6.48976e-05	0.000196784	0.01135708
109	300_16	113	0.6899012	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
110	300_16	172	0.36540234	1.12448e-06	6.48976e-05	0.00019341056	0.0111623872
111	300_16	169	0.29764667	1.12448e-06	6.48976e-05	0.00019003712	0.0109676944
112	300_16	147	0.4571636	1.12448e-06	6.48976e-05	0.00016529856	0.0095399472
113	300_16	121	0.6828485	1.12448e-06	6.48976e-05	0.00013606208	0.0078526096
114	300_16	198	0.72208047	1.12448e-06	6.48976e-05	0.00022264704	0.0128497248
115	300_16	75	0.39435762	1.12448e-06	6.48976e-05	8.4336e-05	0.00486732
116	300_16	114	0.751065	1.12448e-06	6.48976e-05	0.00012819072	0.0073983264
117	300_16	110	0.19575273	1.12448e-06	6.48976e-05	0.0001236928	0.007138736
118	300_16	84	0.6815827	1.12448e-06	6.48976e-05	9.445632e-05	0.0054513984
119	300_16	118	0.40619734	1.12448e-06	6.48976e-05	0.00013268864	0.0076579168
120	300_16	112	0.5018635	1.12448e-06	6.48976e-05	0.00012594176	0.0072685312
121	300_16	107	0.2594146	1.12448e-06	6.48976e-05	0.00012031936	0.0069440432
122	300_16	79	0.6881895	1.12448e-06	6.48976e-05	8.883392e-05	0.0051269104
123	300_16	127	0.44246775	1.12448e-06	6.48976e-05	0.00014280896	0.0082419952
124	300_16	142	0.90867686	1.12448e-06	6.48976e-05	0.00015967616	0.0092154592
125	300_16	167	0.4127948	1.12448e-06	6.48976e-05	0.00018778816	0.0108378992
126	300_16	70	0.49028343	1.12448e-06	6.48976e-05	7.87136e-05	0.004542832
127	300_16	176	0.36557657	1.12448e-06	6.48976e-05	0.00019790848	0.0114219776
128	300_16	86	0.35428053	1.12448e-06	6.48976e-05	9.670528e-05	0.0055811936
129	300_16	121	0.63712895	1.12448e-06	6.48976e-05	0.00013606208	0.0078526096
130	300_16	137	0.5389689	1.12448e-06	6.48976e-05	0.00015405376	0.0088909712
131	300_16	226	0.55529255	1.12448e-06	6.48976e-05	0.00025413248	0.0146668576
132	300_16	21	0.5962777	1.12448e-06	6.48976e-05	2.361408e-05	0.0013628496
133	300_16	83	0.47705626	1.12448e-06	6.48976e-05	9.333184e-05	0.0053865008
134	300_16	101	0.6964609	1.12448e-06	6.48976e-05	0.00011357248	0.0065546576
135	300_16	151	0.5377987	1.12448e-06	6.48976e-05	0.00016979648	0.0097995376
136	300_16	109	0.53584695	1.12448e-06	6.48976e-05	0.00012256832	0.0070738384
137	300_16	72	0.88545173	1.12448e-06	6.48976e-05	8.096256e-05	0.0046726272
138	300_16	114	0.39350685	1.12448e-06	6.48976e-05	0.00012819072	0.0073983264
139	300_16	73	0.49807438	1.12448e-06	6.48976e-05	8.208704e-05	0.0047375248
140	300_16	70	0.44196442	1.12448e-06	6.48976e-05	7.87136e-05	0.004542832
141	300_16	53	0.89231586	1.12448e-06	6.48976e-05	5.959744e-05	0.0034395728
142	300_16	131	0.31353414	1.12448e-06	6.48976e-05	0.00014730688	0.0085015856
143	300_16	112	0.10473869	1.12448e-06	6.48976e-05	0.00012594176	0.0072685312
144	300_16	129	0.4484403	1.12448e-06	6.48976e-05	0.00014505792	0.0083717904
145	300_16	180	0.28075102	1.12448e-06	6.48976e-05	0.0002024064	0.011681568
146	300_16	64	0.34710148	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
147	300_16	74	1.0	1.12448e-06	6.48976e-05	8.321152000000001e-05	0.0048024224
148	300_16	107	0.66714686	1.12448e-06	6.48976e-05	0.00012031936	0.0069440432
149	300_16	190	0.41153067	1.12448e-06	6.48976e-05	0.0002136512	0.012330544
150	300_16	133	0.5550305	1.12448e-06	6.48976e-05	0.00014955584	0.0086313808
151	300_16	78	0.18694466	1.12448e-06	6.48976e-05	8.770944e-05	0.0050620128
152	300_16	142	0.64351356	1.12448e-06	6.48976e-05	0.00015967616	0.0092154592
153	300_16	99	0.5867791	1.12448e-06	6.48976e-05	0.00011132352	0.0064248624
154	300_16	140	0.5064289	1.12448e-06	6.48976e-05	0.0001574272	0.009085664
155	300_16	106	0.7819009	1.12448e-06	6.48976e-05	0.00011919488	0.0068791456
156	300_16	107	0.69309425	1.12448e-06	6.48976e-05	0.00012031936	0.0069440432
157	300_16	88	0.8000357	1.12448e-06	6.48976e-05	9.895424e-05	0.0057109888
158	300_16	94	0.41149524	1.12448e-06	6.48976e-05	0.00010570112	0.0061003744
159	300_16	198	0.67391086	1.12448e-06	6.48976e-05	0.00022264704	0.0128497248
160	300_16	64	0.9484468	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
161	300_16	97	0.73429686	1.12448e-06	6.48976e-05	0.00010907456	0.0062950672
162	300_16	118	0.21109268	1.12448e-06	6.48976e-05	0.00013268864	0.0076579168
163	300_16	165	0.5061011	1.12448e-06	6.48976e-05	0.0001855392	0.010708104
164	300_16	95	0.8284033	1.12448e-06	6.48976e-05	0.0001068256	0.006165272
165	300_16	121	0.56677747	1.12448e-06	6.48976e-05	0.00013606208	0.0078526096
166	300_16	95	0.5237994	1.12448e-06	6.48976e-05	0.0001068256	0.006165272
167	300_16	116	0.76768893	1.12448e-06	6.48976e-05	0.00013043968	0.0075281216
168	300_16	134	0.66093737	1.12448e-06	6.48976e-05	0.00015068032	0.0086962784
169	300_16	68	0.31086582	1.12448e-06	6.48976e-05	7.646464000000001e-05	0.0044130368
170	300_16	84	0.70236206	1.12448e-06	6.48976e-05	9.445632e-05	0.0054513984
171	300_16	112	0.5272559	1.12448e-06	6.48976e-05	0.00012594176	0.0072685312
172	300_16	144	0.8142462	1.12448e-06	6.48976e-05	0.00016192512	0.0093452544
173	300_16	83	0.28958422	1.12448e-06	6.48976e-05	9.333184e-05	0.0053865008
174	300_16	116	0.797171	1.12448e-06	6.48976e-05	0.00013043968	0.0075281216
175	300_16	97	0.7112967	1.12448e-06	6.48976e-05	0.00010907456	0.0062950672
176	300_16	211	0.23500818	1.12448e-06	6.48976e-05	0.00023726528	0.0136933936
177	300_16	91	0.8224258	1.12448e-06	6.48976e-05	0.00010232768	0.0059056816
178	300_16	107	0.39109704	1.12448e-06	6.48976e-05	0.00012031936	0.0069440432
179	300_16	157	0.5954251	1.12448e-06	6.48976e-05	0.00017654336	0.0101889232
180	300_16	153	0.5889216	1.12448e-06	6.48976e-05	0.00017204544	0.0099293328
181	300_16	109	0.66324306	1.12448e-06	6.48976e-05	0.00012256832	0.0070738384
182	300_16	148	0.047624804	1.12448e-06	6.48976e-05	0.00016642304	0.0096048448
183	300_16	32	0.7824272	1.12448e-06	6.48976e-05	3.598336e-05	0.0020767232
184	300_16	93	0.24715762	1.12448e-06	6.48976e-05	0.00010457664	0.0060354768
185	300_16	118	0.59782034	1.12448e-06	6.48976e-05	0.00013268864	0.0076579168
186	300_16	113	0.5777187	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
187	300_16	97	0.3394621	1.12448e-06	6.48976e-05	0.00010907456	0.0062950672
188	300_16	99	0.40477762	1.12448e-06	6.48976e-05	0.00011132352	0.0064248624
189	300_16	93	0.041250657	1.12448e-06	6.48976e-05	0.00010457664	0.0060354768
190	300_16	127	0.59839505	1.12448e-06	6.48976e-05	0.00014280896	0.0082419952
191	300_16	108	0.6368494	1.12448e-06	6.48976e-05	0.00012144384	0.0070089408
192	300_16	139	0.67632097	1.12448e-06	6.48976e-05	0.00015630272	0.0090207664
193	300_16	125	0.8569818	1.12448e-06	6.48976e-05	0.00014056	0.0081122
194	300_16	84	0.54919916	1.12448e-06	6.48976e-05	9.445632e-05	0.0054513984
195	300_16	68	0.39838696	1.12448e-06	6.48976e-05	7.646464000000001e-05	0.0044130368
196	300_16	27	0.5865267	1.12448e-06	6.48976e-05	3.0360960000000003e-05	0.0017522352
197	300_16	112	0.51018536	1.12448e-06	6.48976e-05	0.00012594176	0.0072685312
198	300_16	191	0.37211916	1.12448e-06	6.48976e-05	0.00021477568	0.0123954416
199	300_16	75	0.89062303	1.12448e-06	6.48976e-05	8.4336e-05	0.00486732
200	300_16	79	0.41079828	1.12448e-06	6.48976e-05	8.883392e-05	0.0051269104
201	300_16	117	0.35496172	1.12448e-06	6.48976e-05	0.00013156416	0.0075930192
202	300_16	106	0.7935058	1.12448e-06	6.48976e-05	0.00011919488	0.0068791456
203	300_16	81	0.52181065	1.12448e-06	6.48976e-05	9.108288e-05	0.0052567056
204	300_16	73	0.39565158	1.12448e-06	6.48976e-05	8.208704e-05	0.0047375248
205	300_16	106	0.65615237	1.12448e-06	6.48976e-05	0.00011919488	0.0068791456
206	300_16	90	0.79789364	1.12448e-06	6.48976e-05	0.0001012032	0.005840784
207	300_16	64	0.433257	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
208	300_16	89	0.35848317	1.12448e-06	6.48976e-05	0.00010007872	0.0057758864
209	300_16	118	0.0	1.12448e-06	6.48976e-05	0.00013268864	0.0076579168
210	300_16	85	0.7263746	1.12448e-06	6.48976e-05	9.55808e-05	0.005516296
211	300_16	79	0.4396271	1.12448e-06	6.48976e-05	8.883392e-05	0.0051269104
212	300_16	50	0.8929451	1.12448e-06	6.48976e-05	5.6224e-05	0.00324488
213	300_16	229	0.5069049	1.12448e-06	6.48976e-05	0.00025750592	0.0148615504
214	300_16	53	1.0	1.12448e-06	6.48976e-05	5.959744e-05	0.0034395728
215	300_16	100	0.0	1.12448e-06	6.48976e-05	0.000112448	0.00648976
216	300_16	109	0.44257095	1.12448e-06	6.48976e-05	0.00012256832	0.0070738384
217	300_16	65	0.88991874	1.12448e-06	6.48976e-05	7.309120000000001e-05	0.004218344
218	300_16	162	0.40091154	1.12448e-06	6.48976e-05	0.00018216576	0.0105134112
219	300_16	34	1.0	1.12448e-06	6.48976e-05	3.8232320000000005e-05	0.0022065184
220	300_16	202	0.4251711	1.12448e-06	6.48976e-05	0.00022714496	0.0131093152
221	300_16	120	0.4255727	1.12448e-06	6.48976e-05	0.0001349376	0.007787712
222	300_16	71	0.6622202	1.12448e-06	6.48976e-05	7.983808000000001e-05	0.0046077296
223	300_16	103	0.49376646	1.12448e-06	6.48976e-05	0.00011582144	0.0066844528
224	300_16	142	0.6998114	1.12448e-06	6.48976e-05	0.00015967616	0.0092154592
225	300_16	109	0.0	1.12448e-06	6.48976e-05	0.00012256832	0.0070738384
226	300_16	138	0.56649804	1.12448e-06	6.48976e-05	0.00015517824	0.0089558688
227	300_16	138	0.54551095	1.12448e-06	6.48976e-05	0.00015517824	0.0089558688
228	300_16	74	0.8484495	1.12448e-06	6.48976e-05	8.321152000000001e-05	0.0048024224
229	300_16	108	0.74861914	1.12448e-06	6.48976e-05	0.00012144384	0.0070089408
230	300_16	110	0.040473435	1.12448e-06	6.48976e-05	0.0001236928	0.007138736
231	300_16	154	0.31271946	1.12448e-06	6.48976e-05	0.00017316992	0.0099942304
232	300_16	202	0.6893493	1.12448e-06	6.48976e-05	0.00022714496	0.0131093152
233	300_16	149	0.13805619	1.12448e-06	6.48976e-05	0.00016754752	0.0096697424
234	300_16	68	0.18500444	1.12448e-06	6.48976e-05	7.646464000000001e-05	0.0044130368
235	300_16	55	0.9142566	1.12448e-06	6.48976e-05	6.18464e-05	0.003569368
236	300_16	49	0.041720927	1.12448e-06	6.48976e-05	5.5099520000000005e-05	0.0031799824
237	300_16	104	0.22962925	1.12448e-06	6.48976e-05	0.00011694592	0.0067493504
238	300_16	180	0.7128022	1.12448e-06	6.48976e-05	0.0002024064	0.011681568
239	300_16	124	0.79549557	1.12448e-06	6.48976e-05	0.00013943552	0.0080473024
240	300_16	73	0.4776237	1.12448e-06	6.48976e-05	8.208704e-05	0.0047375248
241	300_16	94	0.24301782	1.12448e-06	6.48976e-05	0.00010570112	0.0061003744
242	300_16	100	0.7429747	1.12448e-06	6.48976e-05	0.000112448	0.00648976
243	300_16	121	0.3546999	1.12448e-06	6.48976e-05	0.00013606208	0.0078526096
244	300_16	107	0.691974	1.12448e-06	6.48976e-05	0.00012031936	0.0069440432
245	300_16	206	0.17073354	1.12448e-06	6.48976e-05	0.00023164288	0.0133689056
246	300_16	85	0.0	1.12448e-06	6.48976e-05	9.55808e-05	0.005516296
247	300_16	111	0.49475536	1.12448e-06	6.48976e-05	0.00012481728	0.0072036336
248	300_16	140	0.40844038	1.12448e-06	6.48976e-05	0.0001574272	0.009085664
249	300_16	10	0.510956	1.12448e-06	6.48976e-05	1.12448e-05	0.000648976
250	300_16	128	0.09226745	1.12448e-06	6.48976e-05	0.00014393344	0.0083068928
251	300_16	165	0.591536	1.12448e-06	6.48976e-05	0.0001855392	0.010708104
252	300_16	100	0.42461374	1.12448e-06	6.48976e-05	0.000112448	0.00648976
253	300_16	77	0.7045457	1.12448e-06	6.48976e-05	8.658496000000001e-05	0.0049971152
254	300_16	87	0.051146556	1.12448e-06	6.48976e-05	9.782976e-05	0.0056460912
255	300_16	157	0.27404794	1.12448e-06	6.48976e-05	0.00017654336	0.0101889232
256	300_16	64	0.05841512	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
257	300_16	161	0.25709495	1.12448e-06	6.48976e-05	0.00018104128	0.0104485136
258	300_16	81	0.6035089	1.12448e-06	6.48976e-05	9.108288e-05	0.0052567056
259	300_16	179	0.22607036	1.12448e-06	6.48976e-05	0.00020128192	0.0116166704
260	300_16	147	0.2895974	1.12448e-06	6.48976e-05	0.00016529856	0.0095399472
261	300_16	141	0.63395226	1.12448e-06	6.48976e-05	0.00015855168	0.0091505616
262	300_16	91	0.7103732	1.12448e-06	6.48976e-05	0.00010232768	0.0059056816
263	300_16	124	0.77157825	1.12448e-06	6.48976e-05	0.00013943552	0.0080473024
264	300_16	75	0.3422783	1.12448e-06	6.48976e-05	8.4336e-05	0.00486732
265	300_16	68	0.7543901	1.12448e-06	6.48976e-05	7.646464000000001e-05	0.0044130368
266	300_16	113	0.41724208	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
267	300_16	16	1.0	1.12448e-06	6.48976e-05	1.799168e-05	0.0010383616
268	300_16	138	0.026132757	1.12448e-06	6.48976e-05	0.00015517824	0.0089558688
269	300_16	191	0.42165944	1.12448e-06	6.48976e-05	0.00021477568	0.0123954416
270	300_16	69	0.5355853	1.12448e-06	6.48976e-05	7.758912e-05	0.0044779344
271	300_16	76	0.5645747	1.12448e-06	6.48976e-05	8.546048e-05	0.0049322176
272	300_16	111	0.23922335	1.12448e-06	6.48976e-05	0.00012481728	0.0072036336
273	300_16	73	0.46135104	1.12448e-06	6.48976e-05	8.208704e-05	0.0047375248
274	300_16	61	0.56685257	1.12448e-06	6.48976e-05	6.859328e-05	0.0039587536
275	300_16	63	0.40611875	1.12448e-06	6.48976e-05	7.084224e-05	0.0040885488
276	300_16	149	0.18337087	1.12448e-06	6.48976e-05	0.00016754752	0.0096697424
277	300_16	104	0.64446974	1.12448e-06	6.48976e-05	0.00011694592	0.0067493504
278	300_16	95	0.31824282	1.12448e-06	6.48976e-05	0.0001068256	0.006165272
279	300_16	160	0.47175905	1.12448e-06	6.48976e-05	0.0001799168	0.010383616
280	300_16	73	0.6083169	1.12448e-06	6.48976e-05	8.208704e-05	0.0047375248
281	300_16	90	0.28729236	1.12448e-06	6.48976e-05	0.0001012032	0.005840784
282	300_16	64	0.33013764	1.12448e-06	6.48976e-05	7.196672e-05	0.0041534464
283	300_16	113	0.37711766	1.12448e-06	6.48976e-05	0.00012706624	0.0073334288
284	300_16	493	0.22640178	1.12448e-06	6.48976e-05	0.00055436864	0.0319945168
285	300_16	122	0.4541233	1.12448e-06	6.48976e-05	0.00013718656	0.0079175072
286	300_16	221	0.55732065	1.12448e-06	6.48976e-05	0.00024851008	0.0143423696
287	300_16	103	0.33341938	1.12448e-06	6.48976e-05	0.00011582144	0.0066844528
288	300_16	67	0.53432506	1.12448e-06	6.48976e-05	7.534016e-05	0.0043481392
289	300_16	102	0.83311033	1.12448e-06	6.48976e-05	0.00011469696	0.0066195552
290	300_16	105	0.7751979	1.12448e-06	6.48976e-05	0.0001180704	0.006814248
291	300_16	63	0.28285328	1.12448e-06	6.48976e-05	7.084224e-05	0.0040885488
292	300_16	74	0.6437814	1.12448e-06	6.48976e-05	8.321152000000001e-05	0.0048024224
293	300_16	127	0.5891577	1.12448e-06	6.48976e-05	0.00014280896	0.0082419952
294	300_16	39	0.7130815	1.12448e-06	6.48976e-05	4.385472e-05	0.0025310064
295	300_16	43	0.5287786	1.12448e-06	6.48976e-05	4.8352640000000005e-05	0.0027905968
296	300_16	230	0.42062798	1.12448e-06	6.48976e-05	0.0002586304	0.014926448
297	300_16	138	0.9284282	1.12448e-06	6.48976e-05	0.00015517824	0.0089558688
298	300_16	161	0.3999145	1.12448e-06	6.48976e-05	0.00018104128	0.0104485136
299	300_16	99	0.72022015	1.12448e-06	6.48976e-05	0.00011132352	0.0064248624
300	300_16	83	0.42262658	1.12448e-06	6.48976e-05	9.333184e-05	0.0053865008
301	300_16	94	0.46699008	1.12448e-06	6.48976e-05	0.00010570112	0.0061003744
302	300_16	81	0.4918347	1.12448e-06	6.48976e-05	9.108288e-05	0.0052567056
303	300_16	177	0.591982	1.12448e-06	6.48976e-05	0.00019903296	0.0114868752
304	300_16	162	0.6823965	1.12448e-06	6.48976e-05	0.00018216576	0.0105134112
305	300_16	204	0.73439854	1.12448e-06	6.48976e-05	0.00022939392	0.0132391104
306	300_16	162	0.6307346	1.12448e-06	6.48976e-05	0.00018216576	0.0105134112
307	300_16	200	0.53289056	1.12448e-06	6.48976e-05	0.000224896	0.01297952
308	300_16	122	0.716172	1.12448e-06	6.48976e-05	0.00013718656	0.0079175072
309	300_16	281	0.2630534	1.12448e-06	6.48976e-05	0.00031597888	0.0182362256
310	300_16	169	0.22251439	1.12448e-06	6.48976e-05	0.00019003712	0.0109676944
311	300_16	68	0.7516964	1.12448e-06	6.48976e-05	7.646464000000001e-05	0.0044130368
312	300_16	65	0.47756377	1.12448e-06	6.48976e-05	7.309120000000001e-05	0.004218344
