qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
115	150_32	75	0.2875777	1.03394e-06	5.95666e-05	7.75455e-05	0.004467495
116	150_32	114	0.7337827	1.03394e-06	5.95666e-05	0.00011786916	0.0067905924
117	150_32	110	0.23475651	1.03394e-06	5.95666e-05	0.0001137334	0.006552326
118	150_32	84	0.58050394	1.03394e-06	5.95666e-05	8.685096e-05	0.0050035944
119	150_32	118	0.45871106	1.03394e-06	5.95666e-05	0.00012200492	0.0070288588
120	150_32	112	0.4221339	1.03394e-06	5.95666e-05	0.00011580128	0.0066714592
121	150_32	107	0.32586497	1.03394e-06	5.95666e-05	0.00011063158	0.0063736262
122	150_32	79	0.6589034	1.03394e-06	5.95666e-05	8.168126e-05	0.0047057614
123	150_32	127	0.37385732	1.03394e-06	5.95666e-05	0.00013131038	0.0075649582
124	150_32	142	0.91129863	1.03394e-06	5.95666e-05	0.00014681948	0.0084584572
125	150_32	167	0.41668695	1.03394e-06	5.95666e-05	0.00017266798	0.0099476222
126	150_32	70	0.59067976	1.03394e-06	5.95666e-05	7.23758e-05	0.004169662
127	150_32	176	0.36652583	1.03394e-06	5.95666e-05	0.00018197344	0.0104837216
128	150_32	86	0.2835929	1.03394e-06	5.95666e-05	8.891884e-05	0.0051227276
129	150_32	121	0.5733279	1.03394e-06	5.95666e-05	0.00012510674	0.0072075586
130	150_32	137	0.52666515	1.03394e-06	5.95666e-05	0.00014164978	0.0081606242
131	150_32	226	0.43075448	1.03394e-06	5.95666e-05	0.00023367044	0.0134620516
132	150_32	21	0.8500536	1.03394e-06	5.95666e-05	2.171274e-05	0.0012508986
133	150_32	83	0.4616632	1.03394e-06	5.95666e-05	8.581702e-05	0.0049440278
134	150_32	101	0.7254283	1.03394e-06	5.95666e-05	0.00010442794	0.0060162266
135	150_32	151	0.4429676	1.03394e-06	5.95666e-05	0.00015612494	0.0089945566
136	150_32	109	0.53536475	1.03394e-06	5.95666e-05	0.00011269946	0.0064927594
137	150_32	72	0.888402	1.03394e-06	5.95666e-05	7.444368e-05	0.0042887952
138	150_32	114	0.4599882	1.03394e-06	5.95666e-05	0.00011786916	0.0067905924
139	150_32	73	0.5688252	1.03394e-06	5.95666e-05	7.547762e-05	0.0043483618
140	150_32	70	0.45486966	1.03394e-06	5.95666e-05	7.23758e-05	0.004169662
141	150_32	53	0.8977507	1.03394e-06	5.95666e-05	5.479882e-05	0.0031570298
142	150_32	131	0.31644082	1.03394e-06	5.95666e-05	0.00013544614	0.0078032246
143	150_32	112	0.037033863	1.03394e-06	5.95666e-05	0.00011580128	0.0066714592
144	150_32	129	0.44292724	1.03394e-06	5.95666e-05	0.00013337826	0.0076840914
145	150_32	180	0.35308352	1.03394e-06	5.95666e-05	0.0001861092	0.010721988
146	150_32	64	0.3352069	1.03394e-06	5.95666e-05	6.617216e-05	0.0038122624
147	150_32	74	1.0	1.03394e-06	5.95666e-05	7.651156e-05	0.0044079284
148	150_32	107	0.6754399	1.03394e-06	5.95666e-05	0.00011063158	0.0063736262
149	150_32	190	0.49441308	1.03394e-06	5.95666e-05	0.0001964486	0.011317654
150	150_32	133	0.4334321	1.03394e-06	5.95666e-05	0.00013751402	0.0079223578
