qid	model	docs_per_query	nDCG	avg_time_doc (sec)	avg_energy_doc (joules)	time	energy
46	150_8	132	0.68219054	3.75563e-07	2.1636e-05	4.9574316e-05	0.002855952
47	150_8	86	0.66981506	3.75563e-07	2.1636e-05	3.2298418e-05	0.001860696
48	150_8	77	0.33856124	3.75563e-07	2.1636e-05	2.8918351e-05	0.001665972
49	150_8	130	0.47785246	3.75563e-07	2.1636e-05	4.882319e-05	0.00281268
50	150_8	85	0.4966635	3.75563e-07	2.1636e-05	3.1922855e-05	0.00183906
51	150_8	83	0.64075416	3.75563e-07	2.1636e-05	3.1171729e-05	0.001795788
52	150_8	66	0.635196	3.75563e-07	2.1636e-05	2.4787158e-05	0.001427976
53	150_8	125	0.23811716	3.75563e-07	2.1636e-05	4.6945375e-05	0.0027045
54	150_8	80	0.5321721	3.75563e-07	2.1636e-05	3.004504e-05	0.00173088
55	150_8	169	0.7638364	3.75563e-07	2.1636e-05	6.3470147e-05	0.003656484
56	150_8	78	0.695794	3.75563e-07	2.1636e-05	2.9293914e-05	0.001687608
57	150_8	54	0.43067655	3.75563e-07	2.1636e-05	2.0280402e-05	0.001168344
58	150_8	49	0.60193545	3.75563e-07	2.1636e-05	1.8402587e-05	0.001060164
59	150_8	89	0.23463936	3.75563e-07	2.1636e-05	3.3425107e-05	0.001925604
60	150_8	79	0.33339375	3.75563e-07	2.1636e-05	2.9669477e-05	0.001709244
61	150_8	64	0.8152486	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
62	150_8	110	0.65873647	3.75563e-07	2.1636e-05	4.131193e-05	0.00237996
63	150_8	67	0.5923326	3.75563e-07	2.1636e-05	2.5162721e-05	0.001449612
64	150_8	61	0.39955533	3.75563e-07	2.1636e-05	2.2909343e-05	0.001319796
65	150_8	113	0.66118026	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
66	150_8	117	0.7118419	3.75563e-07	2.1636e-05	4.3940871e-05	0.002531412
67	150_8	143	0.35629636	3.75563e-07	2.1636e-05	5.3705509e-05	0.003093948
68	150_8	76	0.57923084	3.75563e-07	2.1636e-05	2.8542788e-05	0.001644336
69	150_8	95	0.29907766	3.75563e-07	2.1636e-05	3.5678485e-05	0.00205542
70	150_8	34	0.36865804	3.75563e-07	2.1636e-05	1.2769142e-05	0.000735624
71	150_8	175	0.60005045	3.75563e-07	2.1636e-05	6.5723525e-05	0.0037863
72	150_8	92	0.24115331	3.75563e-07	2.1636e-05	3.4551796e-05	0.001990512
73	150_8	85	0.62864614	3.75563e-07	2.1636e-05	3.1922855e-05	0.00183906
74	150_8	53	0.88557166	3.75563e-07	2.1636e-05	1.9904839e-05	0.001146708
75	150_8	128	0.42101797	3.75563e-07	2.1636e-05	4.8072064e-05	0.002769408
76	150_8	129	0.58737236	3.75563e-07	2.1636e-05	4.8447627e-05	0.002791044
77	150_8	109	0.47304305	3.75563e-07	2.1636e-05	4.0936367e-05	0.002358324
78	150_8	103	0.1468944	3.75563e-07	2.1636e-05	3.8682989e-05	0.002228508
79	150_8	129	0.40697584	3.75563e-07	2.1636e-05	4.8447627e-05	0.002791044
80	150_8	71	0.7881166	3.75563e-07	2.1636e-05	2.6664973e-05	0.001536156
81	150_8	83	0.23141798	3.75563e-07	2.1636e-05	3.1171729e-05	0.001795788
82	150_8	175	0.5823235	3.75563e-07	2.1636e-05	6.5723525e-05	0.0037863
83	150_8	82	0.0470558	3.75563e-07	2.1636e-05	3.0796166e-05	0.001774152
84	150_8	120	0.24656379	3.75563e-07	2.1636e-05	4.506756e-05	0.00259632
85	150_8	53	0.8974248	3.75563e-07	2.1636e-05	1.9904839e-05	0.001146708
86	150_8	97	0.9441422	3.75563e-07	2.1636e-05	3.6429611e-05	0.002098692
87	150_8	103	0.48641184	3.75563e-07	2.1636e-05	3.8682989e-05	0.002228508
88	150_8	44	0.0	3.75563e-07	2.1636e-05	1.6524771999999998e-05	0.000951984
89	150_8	82	0.7058059	3.75563e-07	2.1636e-05	3.0796166e-05	0.001774152
90	150_8	136	0.4846428	3.75563e-07	2.1636e-05	5.1076568e-05	0.002942496
91	150_8	61	0.6479787	3.75563e-07	2.1636e-05	2.2909343e-05	0.001319796
92	150_8	99	0.49413532	3.75563e-07	2.1636e-05	3.7180737e-05	0.002141964
93	150_8	167	0.10925909	3.75563e-07	2.1636e-05	6.271902099999999e-05	0.003613212
94	150_8	113	0.6099952	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
95	150_8	164	0.39046037	3.75563e-07	2.1636e-05	6.1592332e-05	0.003548304
96	150_8	36	0.6579462	3.75563e-07	2.1636e-05	1.3520268e-05	0.000778896
97	150_8	145	0.3725677	3.75563e-07	2.1636e-05	5.4456635e-05	0.00313722
98	150_8	175	0.019080598	3.75563e-07	2.1636e-05	6.5723525e-05	0.0037863
99	150_8	89	0.35979635	3.75563e-07	2.1636e-05	3.3425107e-05	0.001925604
100	150_8	134	0.1700418	3.75563e-07	2.1636e-05	5.0325442e-05	0.002899224
101	150_8	42	0.92702675	3.75563e-07	2.1636e-05	1.5773646e-05	0.000908712
102	150_8	155	0.4969279	3.75563e-07	2.1636e-05	5.8212265e-05	0.00335358
103	150_8	60	0.47745666	3.75563e-07	2.1636e-05	2.253378e-05	0.00129816
104	150_8	142	0.20906803	3.75563e-07	2.1636e-05	5.3329946e-05	0.003072312
105	150_8	187	0.66588134	3.75563e-07	2.1636e-05	7.0230281e-05	0.004045932
106	150_8	71	0.3316647	3.75563e-07	2.1636e-05	2.6664973e-05	0.001536156
107	150_8	103	0.28737214	3.75563e-07	2.1636e-05	3.8682989e-05	0.002228508
108	150_8	175	0.47729355	3.75563e-07	2.1636e-05	6.5723525e-05	0.0037863
109	150_8	113	0.6784194	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
110	150_8	172	0.37735426	3.75563e-07	2.1636e-05	6.4596836e-05	0.003721392
111	150_8	169	0.3039771	3.75563e-07	2.1636e-05	6.3470147e-05	0.003656484
112	150_8	147	0.43702275	3.75563e-07	2.1636e-05	5.5207761e-05	0.003180492
113	150_8	121	0.71966416	3.75563e-07	2.1636e-05	4.5443123e-05	0.002617956
114	150_8	198	0.7801219	3.75563e-07	2.1636e-05	7.436147399999999e-05	0.004283928
115	150_8	75	0.24918798	3.75563e-07	2.1636e-05	2.8167225e-05	0.0016227
116	150_8	114	0.59511817	3.75563e-07	2.1636e-05	4.2814182e-05	0.002466504
117	150_8	110	0.22247964	3.75563e-07	2.1636e-05	4.131193e-05	0.00237996
118	150_8	84	0.6749358	3.75563e-07	2.1636e-05	3.1547292e-05	0.001817424
119	150_8	118	0.38434422	3.75563e-07	2.1636e-05	4.4316434e-05	0.002553048
120	150_8	112	0.48843318	3.75563e-07	2.1636e-05	4.2063056e-05	0.002423232
121	150_8	107	0.40631828	3.75563e-07	2.1636e-05	4.0185241e-05	0.002315052
122	150_8	79	0.6772746	3.75563e-07	2.1636e-05	2.9669477e-05	0.001709244
123	150_8	127	0.3143166	3.75563e-07	2.1636e-05	4.7696501e-05	0.002747772
124	150_8	142	0.9477345	3.75563e-07	2.1636e-05	5.3329946e-05	0.003072312
125	150_8	167	0.36682194	3.75563e-07	2.1636e-05	6.271902099999999e-05	0.003613212
126	150_8	70	0.5155939	3.75563e-07	2.1636e-05	2.628941e-05	0.00151452
127	150_8	176	0.3342552	3.75563e-07	2.1636e-05	6.609908799999999e-05	0.003807936
128	150_8	86	0.47473273	3.75563e-07	2.1636e-05	3.2298418e-05	0.001860696
129	150_8	121	0.6195408	3.75563e-07	2.1636e-05	4.5443123e-05	0.002617956
130	150_8	137	0.49886328	3.75563e-07	2.1636e-05	5.1452131e-05	0.002964132
131	150_8	226	0.48409432	3.75563e-07	2.1636e-05	8.487723799999999e-05	0.004889736
132	150_8	21	0.6067947	3.75563e-07	2.1636e-05	7.886823e-06	0.000454356
133	150_8	83	0.47132146	3.75563e-07	2.1636e-05	3.1171729e-05	0.001795788
134	150_8	101	0.7280748	3.75563e-07	2.1636e-05	3.7931863e-05	0.002185236
135	150_8	151	0.5155847	3.75563e-07	2.1636e-05	5.6710013e-05	0.003267036
136	150_8	109	0.33972973	3.75563e-07	2.1636e-05	4.0936367e-05	0.002358324
137	150_8	72	0.889621	3.75563e-07	2.1636e-05	2.7040536e-05	0.001557792
138	150_8	114	0.40451887	3.75563e-07	2.1636e-05	4.2814182e-05	0.002466504
139	150_8	73	0.6695058	3.75563e-07	2.1636e-05	2.7416099e-05	0.001579428
140	150_8	70	0.43187743	3.75563e-07	2.1636e-05	2.628941e-05	0.00151452
141	150_8	53	0.8920884	3.75563e-07	2.1636e-05	1.9904839e-05	0.001146708
142	150_8	131	0.34718615	3.75563e-07	2.1636e-05	4.9198753e-05	0.002834316
143	150_8	112	0.0	3.75563e-07	2.1636e-05	4.2063056e-05	0.002423232
144	150_8	129	0.45273817	3.75563e-07	2.1636e-05	4.8447627e-05	0.002791044
145	150_8	180	0.25104618	3.75563e-07	2.1636e-05	6.760134e-05	0.00389448
146	150_8	64	0.37092447	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
147	150_8	74	1.0	3.75563e-07	2.1636e-05	2.7791662e-05	0.001601064
148	150_8	107	0.74350524	3.75563e-07	2.1636e-05	4.0185241e-05	0.002315052
149	150_8	190	0.5022416	3.75563e-07	2.1636e-05	7.135697e-05	0.00411084
150	150_8	133	0.49479437	3.75563e-07	2.1636e-05	4.9949879e-05	0.002877588
151	150_8	78	0.2247903	3.75563e-07	2.1636e-05	2.9293914e-05	0.001687608
152	150_8	142	0.55760056	3.75563e-07	2.1636e-05	5.3329946e-05	0.003072312
153	150_8	99	0.5668504	3.75563e-07	2.1636e-05	3.7180737e-05	0.002141964
154	150_8	140	0.5179982	3.75563e-07	2.1636e-05	5.257882e-05	0.00302904
155	150_8	106	0.62169796	3.75563e-07	2.1636e-05	3.9809678e-05	0.002293416
156	150_8	107	0.76251227	3.75563e-07	2.1636e-05	4.0185241e-05	0.002315052
157	150_8	88	0.79898244	3.75563e-07	2.1636e-05	3.3049544e-05	0.001903968
158	150_8	94	0.4533696	3.75563e-07	2.1636e-05	3.5302922e-05	0.002033784
159	150_8	198	0.65755224	3.75563e-07	2.1636e-05	7.436147399999999e-05	0.004283928
160	150_8	64	0.9458906	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
161	150_8	97	0.6463266	3.75563e-07	2.1636e-05	3.6429611e-05	0.002098692
162	150_8	118	0.25201637	3.75563e-07	2.1636e-05	4.4316434e-05	0.002553048
163	150_8	165	0.47648087	3.75563e-07	2.1636e-05	6.1967895e-05	0.00356994
164	150_8	95	0.82646865	3.75563e-07	2.1636e-05	3.5678485e-05	0.00205542
165	150_8	121	0.5471293	3.75563e-07	2.1636e-05	4.5443123e-05	0.002617956
166	150_8	95	0.53076005	3.75563e-07	2.1636e-05	3.5678485e-05	0.00205542
167	150_8	116	0.38705194	3.75563e-07	2.1636e-05	4.3565308e-05	0.002509776
168	150_8	134	0.5661156	3.75563e-07	2.1636e-05	5.0325442e-05	0.002899224
169	150_8	68	0.4123145	3.75563e-07	2.1636e-05	2.5538284e-05	0.001471248
170	150_8	84	0.63492095	3.75563e-07	2.1636e-05	3.1547292e-05	0.001817424
171	150_8	112	0.53664476	3.75563e-07	2.1636e-05	4.2063056e-05	0.002423232
172	150_8	144	0.74975526	3.75563e-07	2.1636e-05	5.4081072e-05	0.003115584
173	150_8	83	0.20132162	3.75563e-07	2.1636e-05	3.1171729e-05	0.001795788
174	150_8	116	0.5422167	3.75563e-07	2.1636e-05	4.3565308e-05	0.002509776
175	150_8	97	0.6242137	3.75563e-07	2.1636e-05	3.6429611e-05	0.002098692
176	150_8	211	0.3749143	3.75563e-07	2.1636e-05	7.9243793e-05	0.004565196
177	150_8	91	0.8313928	3.75563e-07	2.1636e-05	3.4176233e-05	0.001968876
178	150_8	107	0.40107197	3.75563e-07	2.1636e-05	4.0185241e-05	0.002315052
179	150_8	157	0.5114065	3.75563e-07	2.1636e-05	5.8963391e-05	0.003396852
180	150_8	153	0.6784061	3.75563e-07	2.1636e-05	5.7461139e-05	0.003310308
181	150_8	109	0.7232823	3.75563e-07	2.1636e-05	4.0936367e-05	0.002358324
182	150_8	148	0.06413356	3.75563e-07	2.1636e-05	5.5583324e-05	0.003202128
183	150_8	32	0.77946395	3.75563e-07	2.1636e-05	1.2018016e-05	0.000692352
184	150_8	93	0.22158623	3.75563e-07	2.1636e-05	3.4927359e-05	0.002012148
185	150_8	118	0.75266975	3.75563e-07	2.1636e-05	4.4316434e-05	0.002553048
186	150_8	113	0.54005975	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
187	150_8	97	0.26340625	3.75563e-07	2.1636e-05	3.6429611e-05	0.002098692
188	150_8	99	0.42999882	3.75563e-07	2.1636e-05	3.7180737e-05	0.002141964
189	150_8	93	0.03705317	3.75563e-07	2.1636e-05	3.4927359e-05	0.002012148
190	150_8	127	0.51350814	3.75563e-07	2.1636e-05	4.7696501e-05	0.002747772
191	150_8	108	0.7101613	3.75563e-07	2.1636e-05	4.0560804e-05	0.002336688
192	150_8	139	0.6613578	3.75563e-07	2.1636e-05	5.2203257e-05	0.003007404
193	150_8	125	0.8569818	3.75563e-07	2.1636e-05	4.6945375e-05	0.0027045
194	150_8	84	0.63544667	3.75563e-07	2.1636e-05	3.1547292e-05	0.001817424
195	150_8	68	0.46053562	3.75563e-07	2.1636e-05	2.5538284e-05	0.001471248
196	150_8	27	0.6012628	3.75563e-07	2.1636e-05	1.0140201e-05	0.000584172
197	150_8	112	0.4732937	3.75563e-07	2.1636e-05	4.2063056e-05	0.002423232
198	150_8	191	0.38962835	3.75563e-07	2.1636e-05	7.1732533e-05	0.004132476
199	150_8	75	0.48508015	3.75563e-07	2.1636e-05	2.8167225e-05	0.0016227
200	150_8	79	0.4009608	3.75563e-07	2.1636e-05	2.9669477e-05	0.001709244
201	150_8	117	0.35686854	3.75563e-07	2.1636e-05	4.3940871e-05	0.002531412
202	150_8	106	0.81795025	3.75563e-07	2.1636e-05	3.9809678e-05	0.002293416
203	150_8	81	0.5345631	3.75563e-07	2.1636e-05	3.0420603e-05	0.001752516
204	150_8	73	0.3372324	3.75563e-07	2.1636e-05	2.7416099e-05	0.001579428
205	150_8	106	0.64665025	3.75563e-07	2.1636e-05	3.9809678e-05	0.002293416
206	150_8	90	0.7758089	3.75563e-07	2.1636e-05	3.380067e-05	0.00194724
207	150_8	64	0.3163285	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
208	150_8	89	0.42906365	3.75563e-07	2.1636e-05	3.3425107e-05	0.001925604
209	150_8	118	0.07945708	3.75563e-07	2.1636e-05	4.4316434e-05	0.002553048
210	150_8	85	0.65365636	3.75563e-07	2.1636e-05	3.1922855e-05	0.00183906
211	150_8	79	0.39801067	3.75563e-07	2.1636e-05	2.9669477e-05	0.001709244
212	150_8	50	0.9690945	3.75563e-07	2.1636e-05	1.877815e-05	0.0010818
213	150_8	229	0.4497006	3.75563e-07	2.1636e-05	8.600392699999999e-05	0.004954644
214	150_8	53	1.0	3.75563e-07	2.1636e-05	1.9904839e-05	0.001146708
215	150_8	100	0.0	3.75563e-07	2.1636e-05	3.75563e-05	0.0021636
216	150_8	109	0.2606696	3.75563e-07	2.1636e-05	4.0936367e-05	0.002358324
217	150_8	65	0.9020871	3.75563e-07	2.1636e-05	2.4411595e-05	0.00140634
218	150_8	162	0.31565574	3.75563e-07	2.1636e-05	6.0841206e-05	0.003505032
219	150_8	34	1.0	3.75563e-07	2.1636e-05	1.2769142e-05	0.000735624
220	150_8	202	0.44979307	3.75563e-07	2.1636e-05	7.5863726e-05	0.004370472
221	150_8	120	0.40104	3.75563e-07	2.1636e-05	4.506756e-05	0.00259632
222	150_8	71	0.67627287	3.75563e-07	2.1636e-05	2.6664973e-05	0.001536156
223	150_8	103	0.5607774	3.75563e-07	2.1636e-05	3.8682989e-05	0.002228508
224	150_8	142	0.58525085	3.75563e-07	2.1636e-05	5.3329946e-05	0.003072312
225	150_8	109	0.0	3.75563e-07	2.1636e-05	4.0936367e-05	0.002358324
226	150_8	138	0.5005638	3.75563e-07	2.1636e-05	5.1827694e-05	0.002985768
227	150_8	138	0.5360722	3.75563e-07	2.1636e-05	5.1827694e-05	0.002985768
228	150_8	74	0.93056875	3.75563e-07	2.1636e-05	2.7791662e-05	0.001601064
229	150_8	108	0.6273083	3.75563e-07	2.1636e-05	4.0560804e-05	0.002336688
230	150_8	110	0.018091874	3.75563e-07	2.1636e-05	4.131193e-05	0.00237996
231	150_8	154	0.31997263	3.75563e-07	2.1636e-05	5.7836702e-05	0.003331944
232	150_8	202	0.5836082	3.75563e-07	2.1636e-05	7.5863726e-05	0.004370472
233	150_8	149	0.19869511	3.75563e-07	2.1636e-05	5.5958887e-05	0.003223764
234	150_8	68	0.17368428	3.75563e-07	2.1636e-05	2.5538284e-05	0.001471248
235	150_8	55	0.9411517	3.75563e-07	2.1636e-05	2.0655965e-05	0.00118998
236	150_8	49	0.043721512	3.75563e-07	2.1636e-05	1.8402587e-05	0.001060164
237	150_8	104	0.2781963	3.75563e-07	2.1636e-05	3.9058552e-05	0.002250144
238	150_8	180	0.6121145	3.75563e-07	2.1636e-05	6.760134e-05	0.00389448
239	150_8	124	0.867025	3.75563e-07	2.1636e-05	4.6569812e-05	0.002682864
240	150_8	73	0.3585336	3.75563e-07	2.1636e-05	2.7416099e-05	0.001579428
241	150_8	94	0.4046028	3.75563e-07	2.1636e-05	3.5302922e-05	0.002033784
242	150_8	100	0.7661843	3.75563e-07	2.1636e-05	3.75563e-05	0.0021636
243	150_8	121	0.43484643	3.75563e-07	2.1636e-05	4.5443123e-05	0.002617956
244	150_8	107	0.66361076	3.75563e-07	2.1636e-05	4.0185241e-05	0.002315052
245	150_8	206	0.23376687	3.75563e-07	2.1636e-05	7.7365978e-05	0.004457016
246	150_8	85	0.0	3.75563e-07	2.1636e-05	3.1922855e-05	0.00183906
247	150_8	111	0.51167685	3.75563e-07	2.1636e-05	4.1687493e-05	0.002401596
248	150_8	140	0.43738294	3.75563e-07	2.1636e-05	5.257882e-05	0.00302904
249	150_8	10	0.4911493	3.75563e-07	2.1636e-05	3.75563e-06	0.00021636
250	150_8	128	0.21786502	3.75563e-07	2.1636e-05	4.8072064e-05	0.002769408
251	150_8	165	0.6303967	3.75563e-07	2.1636e-05	6.1967895e-05	0.00356994
252	150_8	100	0.35113022	3.75563e-07	2.1636e-05	3.75563e-05	0.0021636
253	150_8	77	0.7731227	3.75563e-07	2.1636e-05	2.8918351e-05	0.001665972
254	150_8	87	0.12755297	3.75563e-07	2.1636e-05	3.2673981e-05	0.001882332
255	150_8	157	0.25307062	3.75563e-07	2.1636e-05	5.8963391e-05	0.003396852
256	150_8	64	0.063750125	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
257	150_8	161	0.35532564	3.75563e-07	2.1636e-05	6.0465643e-05	0.003483396
258	150_8	81	0.59660375	3.75563e-07	2.1636e-05	3.0420603e-05	0.001752516
259	150_8	179	0.3763681	3.75563e-07	2.1636e-05	6.722577699999999e-05	0.003872844
260	150_8	147	0.29123673	3.75563e-07	2.1636e-05	5.5207761e-05	0.003180492
261	150_8	141	0.5637455	3.75563e-07	2.1636e-05	5.2954383e-05	0.003050676
262	150_8	91	0.7305749	3.75563e-07	2.1636e-05	3.4176233e-05	0.001968876
263	150_8	124	0.6754498	3.75563e-07	2.1636e-05	4.6569812e-05	0.002682864
264	150_8	75	0.37768164	3.75563e-07	2.1636e-05	2.8167225e-05	0.0016227
265	150_8	68	0.64267737	3.75563e-07	2.1636e-05	2.5538284e-05	0.001471248
266	150_8	113	0.21132512	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
267	150_8	16	1.0	3.75563e-07	2.1636e-05	6.009008e-06	0.000346176
268	150_8	138	0.07997363	3.75563e-07	2.1636e-05	5.1827694e-05	0.002985768
269	150_8	191	0.4593151	3.75563e-07	2.1636e-05	7.1732533e-05	0.004132476
270	150_8	69	0.63349825	3.75563e-07	2.1636e-05	2.5913847e-05	0.001492884
271	150_8	76	0.6513821	3.75563e-07	2.1636e-05	2.8542788e-05	0.001644336
272	150_8	111	0.3556396	3.75563e-07	2.1636e-05	4.1687493e-05	0.002401596
273	150_8	73	0.5491454	3.75563e-07	2.1636e-05	2.7416099e-05	0.001579428
274	150_8	61	0.73539305	3.75563e-07	2.1636e-05	2.2909343e-05	0.001319796
275	150_8	63	0.48244175	3.75563e-07	2.1636e-05	2.3660469e-05	0.001363068
276	150_8	149	0.16087888	3.75563e-07	2.1636e-05	5.5958887e-05	0.003223764
277	150_8	104	0.76105714	3.75563e-07	2.1636e-05	3.9058552e-05	0.002250144
278	150_8	95	0.26093757	3.75563e-07	2.1636e-05	3.5678485e-05	0.00205542
279	150_8	160	0.48259732	3.75563e-07	2.1636e-05	6.009008e-05	0.00346176
280	150_8	73	0.5388857	3.75563e-07	2.1636e-05	2.7416099e-05	0.001579428
281	150_8	90	0.28309488	3.75563e-07	2.1636e-05	3.380067e-05	0.00194724
282	150_8	64	0.30523488	3.75563e-07	2.1636e-05	2.4036032e-05	0.001384704
283	150_8	113	0.39612263	3.75563e-07	2.1636e-05	4.2438619e-05	0.002444868
284	150_8	493	0.2830111	3.75563e-07	2.1636e-05	0.000185152559	0.010666548
285	150_8	122	0.48064178	3.75563e-07	2.1636e-05	4.5818686e-05	0.002639592
286	150_8	221	0.52035576	3.75563e-07	2.1636e-05	8.2999423e-05	0.004781556
287	150_8	103	0.41000605	3.75563e-07	2.1636e-05	3.8682989e-05	0.002228508
288	150_8	67	0.53432506	3.75563e-07	2.1636e-05	2.5162721e-05	0.001449612
289	150_8	102	0.8355081	3.75563e-07	2.1636e-05	3.8307426e-05	0.002206872
290	150_8	105	0.5471716	3.75563e-07	2.1636e-05	3.9434115e-05	0.00227178
291	150_8	63	0.3190099	3.75563e-07	2.1636e-05	2.3660469e-05	0.001363068
292	150_8	74	0.5423247	3.75563e-07	2.1636e-05	2.7791662e-05	0.001601064
293	150_8	127	0.5493296	3.75563e-07	2.1636e-05	4.7696501e-05	0.002747772
294	150_8	39	0.58137935	3.75563e-07	2.1636e-05	1.4646957e-05	0.000843804
295	150_8	43	0.49334022	3.75563e-07	2.1636e-05	1.6149209e-05	0.000930348
296	150_8	230	0.3938973	3.75563e-07	2.1636e-05	8.637949e-05	0.00497628
297	150_8	138	0.83883387	3.75563e-07	2.1636e-05	5.1827694e-05	0.002985768
298	150_8	161	0.407166	3.75563e-07	2.1636e-05	6.0465643e-05	0.003483396
299	150_8	99	0.77044034	3.75563e-07	2.1636e-05	3.7180737e-05	0.002141964
300	150_8	83	0.44477284	3.75563e-07	2.1636e-05	3.1171729e-05	0.001795788
301	150_8	94	0.46770933	3.75563e-07	2.1636e-05	3.5302922e-05	0.002033784
302	150_8	81	0.4885781	3.75563e-07	2.1636e-05	3.0420603e-05	0.001752516
303	150_8	177	0.5502593	3.75563e-07	2.1636e-05	6.6474651e-05	0.003829572
304	150_8	162	0.6120079	3.75563e-07	2.1636e-05	6.0841206e-05	0.003505032
305	150_8	204	0.6992708	3.75563e-07	2.1636e-05	7.661485199999999e-05	0.004413744
306	150_8	162	0.6358694	3.75563e-07	2.1636e-05	6.0841206e-05	0.003505032
307	150_8	200	0.7680588	3.75563e-07	2.1636e-05	7.51126e-05	0.0043272
308	150_8	122	0.69808435	3.75563e-07	2.1636e-05	4.5818686e-05	0.002639592
309	150_8	281	0.1616264	3.75563e-07	2.1636e-05	0.000105533203	0.006079716
